Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
718,21/05/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,15,177,NA
718,24/05/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,14,171,NA
718,28/05/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,15,181,NA
718,6/5/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",12,15,172,NA
718,6/7/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,15,173,NA
718,6/11/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,15,176,NA
718,15/06/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,16,184,NA
718,18/06/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,16,180,NA
718,21/06/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,16,182,NA
718,25/06/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,16,188,NA
718,28/06/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",12,16,185,NA
718,7/3/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,16,168,NA
718,7/5/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,15,162,NA
718,7/9/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,16,149,NA
718,7/12/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,15,142,NA
718,16/07/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,15,144,NA
718,19/07/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,15,136,NA
718,23/07/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,15,140,NA
718,26/07/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,15,143,NA
718,8/6/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,13,85,NA
718,8/8/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,14,84,NA
718,13/08/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,14,85,NA
718,22/08/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,11,76,NA
718,24/08/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,14,87,NA
718,27/08/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,15,86,NA
718,29/08/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,14,80,NA
718,9/3/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,11,92,NA
718,9/5/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,12,109,NA
718,9/10/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,11,107,NA
718,18/09/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,10,98,NA
718,20/09/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,13,115,NA
718,24/09/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,13,127,NA
718,27/09/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,13,128,NA
718,10/1/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,15,125,NA
718,10/5/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,15,131,NA
718,10/10/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,16,131,NA
718,15/10/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,16,137,NA
718,18/10/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,16,134,NA
718,22/10/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,16,140,NA
718,30/10/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,15,144,NA
718,11/3/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,14,150,NA
718,11/7/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,15,154,NA
718,16/11/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,15,158,NA
718,20/11/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,15,156,NA
718,22/11/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,14,156,NA
718,26/11/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,15,158,NA
718,29/11/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,16,157,NA
718,12/3/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,15,159,NA
718,12/5/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,15,163,NA
718,12/10/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,15,169,NA
718,13/12/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,14,173,NA
718,17/12/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,15,179,NA
718,20/12/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,15,177,NA
718,24/12/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,15,185,NA
718,27/12/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,16,182,NA
719,4/2/2012,Uttar Pradesh,Rai Bareilly,"Khoya Mandi, Tiraha Lucknow Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,15,176,NA
719,4/9/2012,Uttar Pradesh,Rai Bareilly,"Khoya Mandi, Tiraha Lucknow Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,16,183,NA
719,4/12/2012,Uttar Pradesh,Rai Bareilly,"Khoya Mandi, Tiraha Lucknow Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,17,187,NA
719,16/04/2012,Uttar Pradesh,Rai Bareilly,"Khoya Mandi, Tiraha Lucknow Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,17,182,NA
719,19/04/2012,Uttar Pradesh,Rai Bareilly,"Khoya Mandi, Tiraha Lucknow Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",12,17,196,NA
719,23/04/2012,Uttar Pradesh,Rai Bareilly,"Khoya Mandi, Tiraha Lucknow Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,17,193,NA
719,26/04/2012,Uttar Pradesh,Rai Bareilly,"Khoya Mandi, Tiraha Lucknow Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,18,197,NA
719,5/3/2012,Uttar Pradesh,Rai Bareilly,"Khoya Mandi, Tiraha Lucknow Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,16,193,NA
719,5/7/2012,Uttar Pradesh,Rai Bareilly,"Khoya Mandi, Tiraha Lucknow Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,16,194,NA
719,5/10/2012,Uttar Pradesh,Rai Bareilly,"Khoya Mandi, Tiraha Lucknow Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",12,17,191,NA
719,14/05/2012,Uttar Pradesh,Rai Bareilly,"Khoya Mandi, Tiraha Lucknow Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",12,17,199,NA
719,17/05/2012,Uttar Pradesh,Rai Bareilly,"Khoya Mandi, Tiraha Lucknow Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,17,197,NA
719,21/05/2012,Uttar Pradesh,Rai Bareilly,"Khoya Mandi, Tiraha Lucknow Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",15,18,196,NA
719,24/05/2012,Uttar Pradesh,Rai Bareilly,"Khoya Mandi, Tiraha Lucknow Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,19,200,NA
719,28/05/2012,Uttar Pradesh,Rai Bareilly,"Khoya Mandi, Tiraha Lucknow Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,19,197,NA
719,6/5/2012,Uttar Pradesh,Rai Bareilly,"Khoya Mandi, Tiraha Lucknow Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,16,195,NA
719,6/7/2012,Uttar Pradesh,Rai Bareilly,"Khoya Mandi, Tiraha Lucknow Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,17,196,NA
719,6/11/2012,Uttar Pradesh,Rai Bareilly,"Khoya Mandi, Tiraha Lucknow Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,17,199,NA
719,15/06/2012,Uttar Pradesh,Rai Bareilly,"Khoya Mandi, Tiraha Lucknow Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",12,18,196,NA
719,18/06/2012,Uttar Pradesh,Rai Bareilly,"Khoya Mandi, Tiraha Lucknow Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",12,20,193,NA
719,21/06/2012,Uttar Pradesh,Rai Bareilly,"Khoya Mandi, Tiraha Lucknow Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",12,19,192,NA
719,25/06/2012,Uttar Pradesh,Rai Bareilly,"Khoya Mandi, Tiraha Lucknow Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",12,19,191,NA
719,28/06/2012,Uttar Pradesh,Rai Bareilly,"Khoya Mandi, Tiraha Lucknow Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,18,201,NA
719,7/3/2012,Uttar Pradesh,Rai Bareilly,"Khoya Mandi, Tiraha Lucknow Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,17,176,NA
719,7/5/2012,Uttar Pradesh,Rai Bareilly,"Khoya Mandi, Tiraha Lucknow Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,18,172,NA
719,7/9/2012,Uttar Pradesh,Rai Bareilly,"Khoya Mandi, Tiraha Lucknow Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",12,18,174,NA
719,7/12/2012,Uttar Pradesh,Rai Bareilly,"Khoya Mandi, Tiraha Lucknow Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,18,175,NA
719,16/07/2012,Uttar Pradesh,Rai Bareilly,"Khoya Mandi, Tiraha Lucknow Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,19,164,NA
719,19/07/2012,Uttar Pradesh,Rai Bareilly,"Khoya Mandi, Tiraha Lucknow Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,17,166,NA
719,23/07/2012,Uttar Pradesh,Rai Bareilly,"Khoya Mandi, Tiraha Lucknow Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,19,159,NA
719,26/07/2012,Uttar Pradesh,Rai Bareilly,"Khoya Mandi, Tiraha Lucknow Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",12,18,156,NA
719,8/6/2012,Uttar Pradesh,Rai Bareilly,"Khoya Mandi, Tiraha Lucknow Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,15,106,NA
