Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10
258,,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,27.0,33.0,208.5
258,,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,25.0,32.0,224.5
258,2012-07-05,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,29.0,32.0,312.5
258,2012-07-07,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,27.0,31.0,227.5
258,2012-07-10,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,27.0,30.0,122.5
258,,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,25.0,29.0,181.5
258,,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,25.0,28.0,164.5
258,,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,25.0,29.0,146.0
258,,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,28.0,32.0,169.5
258,,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,29.0,33.0,184.5
258,,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,24.0,27.0,108.0
258,2012-08-03,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,25.0,29.0,134.5
258,2012-08-07,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,24.0,27.0,105.0
258,2012-08-10,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,25.0,28.0,128.0
258,,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,26.0,28.0,149.5
258,,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,25.0,29.0,150.5
258,,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,24.0,28.0,137.5
258,,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,26.0,28.0,112.5
258,,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,23.0,27.0,108.0
258,,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,22.0,27.0,109.0
258,2012-09-04,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,21.0,26.0,112.5
258,2012-09-07,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,22.0,25.0,126.0
258,2012-09-11,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,20.0,26.0,107.0
258,,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,21.0,25.0,148.0
258,,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,23.0,28.0,148.5
258,,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,21.0,26.0,131.5
258,,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,22.0,27.0,146.0
258,,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,26.0,29.0,203.5
258,2012-10-03,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,25.0,28.0,192.5
258,2012-10-05,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,24.0,28.0,220.0
258,2012-10-09,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,26.0,29.0,239.5
258,2012-10-12,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,27.0,30.0,245.0
258,,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,32.0,32.0,336.0
258,,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,32.0,34.0,357.0
258,,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,25.0,28.0,289.5
258,,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,30.0,32.0,368.5
258,,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,30.0,32.0,354.0
258,2012-11-02,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,31.0,32.0,364.0
258,2012-11-07,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,35.0,37.0,435.0
258,2012-11-09,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,29.0,31.0,454.0
258,,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,32.0,34.0,435.5
258,,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,31.0,33.0,455.5
258,,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,27.0,29.0,429.0
258,,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,28.0,29.0,387.5
258,,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,29.0,28.0,379.5
258,,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,28.0,30.0,411.5
258,2012-12-05,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,22.0,29.0,369.5
258,2012-12-07,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,24.0,30.0,401.5
258,,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,29.0,31.0,374.0
258,,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,26.0,30.0,371.5
258,,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,30.0,32.0,359.5
258,,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,28.0,29.0,377.0
258,,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,25.0,29.0,369.0
258,,Uttar Pradesh,Ghaziabad,"M/s Atlas Cycles Industries Ltd, Sahibabad Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,27.0,30.0,363.5
369,2012-01-02,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,29.0,36.0,224.5
369,2012-01-07,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,26.0,35.0,223.0
369,2012-01-12,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,30.0,38.0,220.0
369,,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,34.0,39.0,230.5
369,,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,36.0,37.0,226.0
369,,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,33.0,37.0,213.0
369,,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,30.0,37.0,213.5
369,2012-02-02,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,30.0,39.0,225.5
369,2012-02-06,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,28.0,39.0,217.0
369,2012-02-09,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,25.0,36.0,214.0
369,,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,30.0,32.0,226.5
369,,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,27.0,32.0,205.5
369,,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,29.0,37.0,213.5
369,2012-03-01,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,30.0,34.0,230.0
369,2012-03-05,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,27.0,33.0,225.5
369,2012-03-09,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,29.0,37.0,234.0
369,2012-03-12,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,30.0,32.0,232.5
369,,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,27.0,40.0,254.5
369,,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,33.0,40.0,273.0
369,,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,29.0,39.0,255.5
369,,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,33.0,41.0,259.0
369,,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,33.0,40.0,269.5
369,2012-04-02,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,32.0,39.0,213.5
369,2012-04-06,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,38.0,40.0,283.5
369,2012-04-09,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,34.0,43.0,213.5
369,2012-04-12,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,33.0,41.0,349.0
369,,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,34.0,41.0,203.5
369,,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,36.0,43.0,171.0
369,,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,33.0,41.0,150.5
369,,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,31.0,40.0,231.0
369,,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,27.0,33.0,133.0
369,2012-05-03,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,38.0,44.0,92.0
369,2012-05-07,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,34.0,40.0,184.0
369,2012-05-10,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,32.0,40.0,146.5
369,,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,39.0,39.0,248.0
369,,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,34.0,43.0,536.0
369,,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,33.0,40.0,255.5
369,,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,36.0,39.0,379.5
369,,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,35.0,40.0,204.5
369,,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,29.0,34.0,161.5
369,2012-06-04,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,34.0,34.0,242.5
369,2012-06-07,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,38.0,43.0,418.5
369,2012-06-11,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,40.0,43.0,245.5
369,,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,37.0,38.0,193.0
369,,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,34.0,39.0,199.0
369,,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,31.0,34.0,242.0
369,,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,38.0,39.0,222.5
369,2012-07-02,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,36.0,36.0,244.5
369,2012-07-06,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,27.0,32.0,348.0
369,2012-07-09,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,31.0,33.0,180.0
369,2012-07-12,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,31.0,35.0,162.0
369,,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,28.0,33.0,140.0
369,,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,27.0,31.0,167.0
369,,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,28.0,30.0,165.5
369,,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,30.0,34.0,152.5
369,,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,25.0,30.0,147.5
369,2012-08-06,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,23.0,26.0,105.0
369,2012-08-09,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,25.0,27.0,124.0
369,,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,26.0,28.0,155.5
369,,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,24.0,28.0,147.5
369,,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,25.0,29.0,139.5
369,,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,24.0,28.0,116.5
369,,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,25.0,30.0,121.5
369,,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,24.0,28.0,114.0
369,2012-09-03,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,25.0,28.0,178.5
369,2012-09-06,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,23.0,26.0,138.0
369,2012-09-12,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,25.0,27.0,184.5
369,,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,23.0,27.0,166.0
369,,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,27.0,29.0,148.5
369,,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,24.0,28.0,137.5
369,,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,25.0,28.0,136.5
369,,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,24.0,27.0,150.5
369,2012-10-01,Uttar Pradesh,Ghaziabad,"Bulandshaar Road Industrial Area, Ghaziabad",Uttar Pradesh State Pollution Control Board,Industrial Area,27.0,30.0,182.5
